teamName,year,seed_points,results,prev_3s_recruits,prev_4s_recruits,prev_5s_recruits,curr_3s_recruits,curr_4s_recruits,curr_5s_recruits
Temple,2014,8,R32,0,0,0,1,1,0
Temple,2015,0,NIT,1,1,0,0,1,0
Temple,2016,0,NIT,0,1,0,1,2,0
Temple,2017,7,R64,1,2,0,3,0,0
Temple,2018,0,NIT,3,0,0,4,0,0
Temple,2019,0,NIT,4,0,0,1,0,0
Temple,2020,6,R64,1,0,0,2,0,0
Temple,2021,0,NIT,2,0,0,3,0,0
Tennessee,2013,0,NIT,5,1,0,3,1,0
Tennessee,2014,0,NIT,3,1,0,3,0,1
Tennessee,2015,6,S16,3,0,1,5,1,0
Tennessee,2016,0,NIT,5,1,0,4,1,0
Tennessee,2017,0,NIT,4,1,0,6,0,0
Tennessee,2018,0,NIT,6,0,0,3,1,0
Tennessee,2019,14,R32,3,1,0,0,1,0
Tennessee,2020,15,S16,0,1,0,4,0,1
Tennessee,2021,0,NIT,4,0,1,1,1,2
Tennessee Martin,2013,0,NIT,0,0,0,0,0,0
Tennessee Martin,2014,0,NIT,0,0,0,0,0,0
Tennessee Martin,2015,0,NIT,0,0,0,0,0,0
Tennessee Martin,2016,0,NIT,0,0,0,2,0,0
Tennessee Martin,2017,0,NIT,2,0,0,0,0,0
Tennessee Martin,2018,0,NIT,0,0,0,2,0,0
Tennessee Martin,2019,0,NIT,2,0,0,0,0,0
Tennessee Martin,2020,0,NIT,0,0,0,0,0,0
Tennessee Martin,2021,0,NIT,0,0,0,0,0,0
Tennessee St.,2013,0,NIT,0,0,0,0,0,0
Tennessee St.,2014,0,NIT,0,0,0,1,0,0
Tennessee St.,2015,0,NIT,1,0,0,0,0,0
Tennessee St.,2016,0,NIT,0,0,0,0,0,0
Tennessee St.,2017,0,NIT,0,0,0,0,0,0
Tennessee St.,2018,0,NIT,0,0,0,1,0,0
Tennessee St.,2019,0,NIT,1,0,0,1,0,0
Tennessee St.,2020,0,NIT,1,0,0,0,0,0
Tennessee St.,2021,0,NIT,0,0,0,1,0,0
Tennessee Tech,2013,0,NIT,0,0,0,0,1,0
Tennessee Tech,2014,0,NIT,0,1,0,0,0,0
Tennessee Tech,2015,0,NIT,0,0,0,0,0,0
Tennessee Tech,2016,0,NIT,0,0,0,0,0,0
Tennessee Tech,2017,0,NIT,0,0,0,0,0,0
Tennessee Tech,2018,0,NIT,0,0,0,0,0,0
Tennessee Tech,2019,0,NIT,0,0,0,0,0,0
Tennessee Tech,2020,0,NIT,0,0,0,0,0,0
Tennessee Tech,2021,0,NIT,0,0,0,0,0,0
Texas,2013,6,R64,3,3,1,2,3,1
Texas,2014,0,NIT,2,3,1,2,2,0
Texas,2015,10,R32,2,2,0,0,1,1
Texas,2016,6,R64,0,1,1,0,3,0
Texas,2017,11,R64,0,3,0,0,2,2
Texas,2018,0,NIT,0,2,2,0,4,1
Texas,2019,7,R64,0,4,1,1,4,0
Texas,2020,0,NIT,1,4,0,0,3,0
Texas,2021,5,R64,0,3,0,0,0,1
Texas A&M,2013,0,NIT,1,1,0,3,2,0
Texas A&M,2014,0,NIT,3,2,0,4,0,0
Texas A&M,2015,0,NIT,4,0,0,3,1,0
Texas A&M,2016,0,NIT,3,1,0,0,5,0
Texas A&M,2017,14,S16,0,5,0,1,3,0
Texas A&M,2018,0,NIT,1,3,0,4,1,0
Texas A&M,2019,10,S16,4,1,0,2,0,0
Texas A&M,2020,0,NIT,2,0,0,7,0,0
Texas A&M,2021,0,NIT,7,0,0,2,2,0
Texas A&M Corpus Chris,2013,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2014,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2015,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2016,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2017,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2018,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2019,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2020,0,NIT,0,0,0,0,0,0
Texas A&M Corpus Chris,2021,0,NIT,0,0,0,0,0,0
Texas Southern,2013,0,NIT,0,0,0,0,0,0
Texas Southern,2014,0,NIT,0,0,0,0,0,0
Texas Southern,2015,1,R64,0,0,0,0,0,0
Texas Southern,2016,2,R64,0,0,0,0,0,0
Texas Southern,2017,0,NIT,0,0,0,0,0,0
Texas Southern,2018,1,R64,0,0,0,0,0,0
Texas Southern,2019,1,R64,0,0,0,0,0,0
Texas Southern,2020,0,NIT,0,0,0,0,0,0
Texas Southern,2021,0,NIT,0,0,0,0,0,0
Texas St.,2013,0,NIT,0,0,0,0,0,0
Texas St.,2014,0,NIT,0,0,0,0,0,0
Texas St.,2015,0,NIT,0,0,0,0,0,0
Texas St.,2016,0,NIT,0,0,0,0,0,0
Texas St.,2017,0,NIT,0,0,0,0,0,0
Texas St.,2018,0,NIT,0,0,0,0,0,0
Texas St.,2019,0,NIT,0,0,0,0,0,0
Texas St.,2020,0,NIT,0,0,0,0,0,0
Texas St.,2021,0,NIT,0,0,0,0,0,0
Texas Tech,2013,0,NIT,6,0,0,0,0,0
Texas Tech,2014,0,NIT,0,0,0,1,0,0
Texas Tech,2015,0,NIT,1,0,0,6,0,0
Texas Tech,2016,0,NIT,6,0,0,4,0,0
Texas Tech,2017,9,R64,4,0,0,1,0,0
Texas Tech,2018,0,NIT,1,0,0,6,1,0
Texas Tech,2019,14,E8,6,1,0,3,1,0
Texas Tech,2020,14,F2,3,1,0,4,2,0
Texas Tech,2021,7,R64,4,2,0,2,3,0
The Citadel,2013,0,NIT,0,0,0,1,0,0
The Citadel,2014,0,NIT,1,0,0,0,0,0
The Citadel,2015,0,NIT,0,0,0,0,0,0
The Citadel,2016,0,NIT,0,0,0,0,0,0
The Citadel,2017,0,NIT,0,0,0,0,0,0
The Citadel,2018,0,NIT,0,0,0,0,0,0
The Citadel,2019,0,NIT,0,0,0,0,0,0
The Citadel,2020,0,NIT,0,0,0,0,0,0
The Citadel,2021,0,NIT,0,0,0,0,0,0
Toledo,2013,0,NIT,0,0,0,0,0,0
Toledo,2014,0,NIT,0,0,0,0,0,0
Toledo,2015,0,NIT,0,0,0,0,0,0
Toledo,2016,0,NIT,0,0,0,2,0,0
Toledo,2017,0,NIT,2,0,0,1,0,0
Toledo,2018,0,NIT,1,0,0,0,0,0
Toledo,2019,0,NIT,0,0,0,0,0,0
Toledo,2020,0,NIT,0,0,0,2,0,0
Toledo,2021,0,NIT,2,0,0,0,0,0
Towson,2013,0,NIT,0,0,0,0,1,0
Towson,2014,0,NIT,0,1,0,0,0,0
Towson,2015,0,NIT,0,0,0,0,0,0
Towson,2016,0,NIT,0,0,0,0,0,0
Towson,2017,0,NIT,0,0,0,0,0,0
Towson,2018,0,NIT,0,0,0,0,0,0
Towson,2019,0,NIT,0,0,0,1,0,0
Towson,2020,0,NIT,1,0,0,0,0,0
Towson,2021,0,NIT,0,0,0,0,0,0
Troy,2013,0,NIT,0,0,0,0,0,0
Troy,2014,0,NIT,0,0,0,0,0,0
Troy,2015,0,NIT,0,0,0,0,0,0
Troy,2016,0,NIT,0,0,0,0,0,0
Troy,2017,0,NIT,0,0,0,0,0,0
Troy,2018,2,R64,0,0,0,0,0,0
Troy,2019,0,NIT,0,0,0,0,0,0
Troy,2020,0,NIT,0,0,0,1,0,0
Troy,2021,0,NIT,1,0,0,1,0,0
Tulane,2013,0,NIT,0,0,0,0,0,0
Tulane,2014,0,NIT,0,0,0,0,0,0
Tulane,2015,0,NIT,0,0,0,1,0,0
Tulane,2016,0,NIT,1,0,0,4,0,0
Tulane,2017,0,NIT,4,0,0,2,0,0
Tulane,2018,0,NIT,2,0,0,2,0,0
Tulane,2019,0,NIT,2,0,0,3,0,0
Tulane,2020,0,NIT,3,0,0,3,0,0
Tulane,2021,0,NIT,3,0,0,2,0,0
Tulsa,2013,0,NIT,0,0,0,0,0,0
Tulsa,2014,0,NIT,0,0,0,0,0,0
Tulsa,2015,4,R64,0,0,0,2,0,0
Tulsa,2016,0,NIT,2,0,0,0,0,0
Tulsa,2017,6,R64,0,0,0,1,0,0
Tulsa,2018,0,NIT,1,0,0,3,0,0
Tulsa,2019,0,NIT,3,0,0,0,0,0
Tulsa,2020,0,NIT,0,0,0,3,0,0
Tulsa,2021,0,NIT,3,0,0,1,0,0
UAB,2013,0,NIT,0,0,0,0,0,0
UAB,2014,0,NIT,0,0,0,3,0,0
UAB,2015,0,NIT,3,0,0,2,0,0
UAB,2016,3,R32,2,0,0,0,0,0
UAB,2017,0,NIT,0,0,0,0,0,0
UAB,2018,0,NIT,0,0,0,2,0,0
UAB,2019,0,NIT,2,0,0,3,0,0
UAB,2020,0,NIT,3,0,0,2,0,0
UAB,2021,0,NIT,2,0,0,2,0,0
UC Davis,2013,0,NIT,0,0,0,0,0,0
UC Davis,2014,0,NIT,0,0,0,0,0,0
UC Davis,2015,0,NIT,0,0,0,0,0,0
UC Davis,2016,0,NIT,0,0,0,0,0,0
UC Davis,2017,0,NIT,0,0,0,0,0,0
UC Davis,2018,1,R64,0,0,0,0,0,0
UC Davis,2019,0,NIT,0,0,0,0,0,0
UC Davis,2020,0,NIT,0,0,0,0,0,0
UC Davis,2021,0,NIT,0,0,0,0,0,0
UC Irvine,2013,0,NIT,0,0,0,0,0,0
UC Irvine,2014,0,NIT,0,0,0,0,1,0
UC Irvine,2015,0,NIT,0,1,0,0,0,0
UC Irvine,2016,4,R64,0,0,0,1,0,0
UC Irvine,2017,0,NIT,1,0,0,0,0,0
UC Irvine,2018,0,NIT,0,0,0,0,0,0
UC Irvine,2019,0,NIT,0,0,0,0,0,0
UC Irvine,2020,4,R32,0,0,0,0,0,0
UC Irvine,2021,2,R64,0,0,0,1,0,0
UC Riverside,2013,0,NIT,0,0,0,0,0,0
UC Riverside,2014,0,NIT,0,0,0,0,0,0
UC Riverside,2015,0,NIT,0,0,0,0,0,0
UC Riverside,2016,0,NIT,0,0,0,0,0,0
UC Riverside,2017,0,NIT,0,0,0,0,0,0
UC Riverside,2018,0,NIT,0,0,0,0,0,0
UC Riverside,2019,0,NIT,0,0,0,0,0,0
UC Riverside,2020,0,NIT,0,0,0,0,0,0
UC Riverside,2021,0,NIT,0,0,0,0,0,0
UC Santa Barbara,2013,0,NIT,2,0,0,0,0,0
UC Santa Barbara,2014,0,NIT,0,0,0,0,0,0
UC Santa Barbara,2015,0,NIT,0,0,0,1,0,0
UC Santa Barbara,2016,0,NIT,1,0,0,0,0,0
UC Santa Barbara,2017,0,NIT,0,0,0,1,1,0
UC Santa Barbara,2018,0,NIT,1,1,0,0,0,0
UC Santa Barbara,2019,0,NIT,0,0,0,3,0,0
UC Santa Barbara,2020,0,NIT,3,0,0,1,0,0
UC Santa Barbara,2021,0,NIT,1,0,0,0,0,0
UCF,2013,0,NIT,3,1,0,0,0,0
UCF,2014,0,NIT,0,0,0,1,0,0
UCF,2015,0,NIT,1,0,0,3,0,0
UCF,2016,0,NIT,3,0,0,4,0,0
UCF,2017,0,NIT,4,0,0,1,0,0
UCF,2018,0,NIT,1,0,0,3,0,0
UCF,2019,0,NIT,3,0,0,1,0,0
UCF,2020,8,R32,1,0,0,4,0,0
UCF,2021,0,NIT,4,0,0,2,0,0
UCLA,2013,0,NIT,1,1,0,0,1,3
UCLA,2014,11,R64,0,1,3,1,2,1
UCLA,2015,13,S16,1,2,1,1,2,1
UCLA,2016,6,S16,1,2,1,2,2,0
UCLA,2017,0,NIT,2,2,0,0,1,2
UCLA,2018,14,S16,0,1,2,2,2,2
UCLA,2019,6,R64,2,2,2,1,4,1
UCLA,2020,0,NIT,1,4,1,1,1,0
UCLA,2021,6,R64,1,1,0,0,2,0
UMBC,2013,0,NIT,0,0,0,0,0,0
UMBC,2014,0,NIT,0,0,0,0,0,0
UMBC,2015,0,NIT,0,0,0,0,0,0
UMBC,2016,0,NIT,0,0,0,0,0,0
UMBC,2017,0,NIT,0,0,0,0,0,0
UMBC,2018,0,NIT,0,0,0,0,0,0
UMBC,2019,1,R32,0,0,0,0,0,0
UMBC,2020,0,NIT,0,0,0,0,0,0
UMBC,2021,0,NIT,0,0,0,0,0,0
UMKC,2013,0,NIT,0,0,0,0,0,0
UMKC,2014,0,NIT,0,0,0,1,0,0
UMKC,2015,0,NIT,1,0,0,1,0,0
UMKC,2016,0,NIT,1,0,0,0,0,0
UMKC,2017,0,NIT,0,0,0,0,0,0
UMKC,2018,0,NIT,0,0,0,0,0,0
UMKC,2019,0,NIT,0,0,0,0,0,0
UMKC,2020,0,NIT,0,0,0,0,0,0
UMKC,2021,0,NIT,0,0,0,0,0,0
UMass Lowell,2015,0,NIT,0,0,0,0,0,0
UMass Lowell,2016,0,NIT,0,0,0,0,0,0
UMass Lowell,2017,0,NIT,0,0,0,0,0,0
UMass Lowell,2018,0,NIT,0,0,0,0,0,0
UMass Lowell,2019,0,NIT,0,0,0,1,0,0
UMass Lowell,2020,0,NIT,1,0,0,0,0,0
UMass Lowell,2021,0,NIT,0,0,0,0,0,0
UNC Asheville,2013,1,R64,0,0,0,0,0,0
UNC Asheville,2014,0,NIT,0,0,0,0,0,0
UNC Asheville,2015,0,NIT,0,0,0,0,0,0
UNC Asheville,2016,0,NIT,0,0,0,2,0,0
UNC Asheville,2017,2,R64,2,0,0,0,0,0
UNC Asheville,2018,0,NIT,0,0,0,0,0,0
UNC Asheville,2019,0,NIT,0,0,0,0,0,0
UNC Asheville,2020,0,NIT,0,0,0,0,0,0
UNC Asheville,2021,0,NIT,0,0,0,1,0,0
UNC Greensboro,2013,0,NIT,0,0,0,0,0,0
UNC Greensboro,2014,0,NIT,0,0,0,0,0,0
UNC Greensboro,2015,0,NIT,0,0,0,0,0,0
UNC Greensboro,2016,0,NIT,0,0,0,0,0,0
UNC Greensboro,2017,0,NIT,0,0,0,0,0,0
UNC Greensboro,2018,0,NIT,0,0,0,0,0,0
UNC Greensboro,2019,4,R64,0,0,0,1,0,0
UNC Greensboro,2020,0,NIT,1,0,0,3,0,0
UNC Greensboro,2021,0,NIT,3,0,0,0,0,0
UNC Wilmington,2013,0,NIT,0,0,0,0,0,0
UNC Wilmington,2014,0,NIT,0,0,0,0,0,0
UNC Wilmington,2015,0,NIT,0,0,0,0,0,0
UNC Wilmington,2016,0,NIT,0,0,0,0,0,0
UNC Wilmington,2017,4,R64,0,0,0,1,0,0
UNC Wilmington,2018,5,R64,1,0,0,2,0,0
UNC Wilmington,2019,0,NIT,2,0,0,0,0,0
UNC Wilmington,2020,0,NIT,0,0,0,0,0,0
UNC Wilmington,2021,0,NIT,0,0,0,0,0,0
UNLV,2013,11,R64,0,0,1,2,2,1
UNLV,2014,12,R64,2,2,1,2,3,0
UNLV,2015,0,NIT,2,3,0,2,2,1
UNLV,2016,0,NIT,2,2,1,2,1,1
UNLV,2017,0,NIT,2,1,1,1,1,0
UNLV,2018,0,NIT,1,1,0,1,2,1
UNLV,2019,0,NIT,1,2,1,2,0,0
UNLV,2020,0,NIT,2,0,0,1,0,0
UNLV,2021,0,NIT,1,0,0,4,0,0
USC,2013,0,NIT,4,0,0,0,0,0
USC,2014,0,NIT,0,0,0,4,0,0
USC,2015,0,NIT,4,0,0,2,2,0
USC,2016,0,NIT,2,2,0,0,2,0
USC,2017,9,R64,0,2,0,3,1,0
USC,2018,6,R32,3,1,0,1,2,0
USC,2019,0,NIT,1,2,0,0,2,1
USC,2020,0,NIT,0,2,1,3,1,2
USC,2021,7,R64,3,1,2,1,1,1
USC Upstate,2013,0,NIT,0,0,0,0,0,0
USC Upstate,2014,0,NIT,0,0,0,0,0,0
USC Upstate,2015,0,NIT,0,0,0,0,0,0
USC Upstate,2016,0,NIT,0,0,0,0,0,0
USC Upstate,2017,0,NIT,0,0,0,0,0,0
USC Upstate,2018,0,NIT,0,0,0,0,0,0
USC Upstate,2019,0,NIT,0,0,0,0,0,0
USC Upstate,2020,0,NIT,0,0,0,1,0,0
USC Upstate,2021,0,NIT,1,0,0,0,0,0
UT Arlington,2013,0,NIT,1,0,0,0,0,0
UT Arlington,2014,0,NIT,0,0,0,0,0,0
UT Arlington,2015,0,NIT,0,0,0,0,0,0
UT Arlington,2016,0,NIT,0,0,0,0,0,0
UT Arlington,2017,0,NIT,0,0,0,0,0,0
UT Arlington,2018,0,NIT,0,0,0,1,0,0
UT Arlington,2019,0,NIT,1,0,0,0,0,0
UT Arlington,2020,0,NIT,0,0,0,0,0,0
UT Arlington,2021,0,NIT,0,0,0,0,0,0
UT Rio Grande Valley,2013,0,NIT,0,0,0,0,0,0
UT Rio Grande Valley,2014,0,NIT,0,0,0,0,0,0
UT Rio Grande Valley,2015,0,NIT,0,0,0,0,0,0
UT Rio Grande Valley,2016,0,NIT,0,0,0,0,0,0
UT Rio Grande Valley,2017,0,NIT,0,0,0,0,0,0
UT Rio Grande Valley,2018,0,NIT,0,0,0,0,0,0
UT Rio Grande Valley,2019,0,NIT,0,0,0,1,0,0
UT Rio Grande Valley,2020,0,NIT,1,0,0,0,0,0
UT Rio Grande Valley,2021,0,NIT,0,0,0,0,0,0
UTEP,2013,0,NIT,1,0,0,0,1,0
UTEP,2014,0,NIT,0,1,0,3,0,0
UTEP,2015,0,NIT,3,0,0,2,0,0
UTEP,2016,0,NIT,2,0,0,4,1,0
UTEP,2017,0,NIT,4,1,0,1,0,0
UTEP,2018,0,NIT,1,0,0,4,0,0
UTEP,2019,0,NIT,4,0,0,3,1,0
UTEP,2020,0,NIT,3,1,0,1,0,0
UTEP,2021,0,NIT,1,0,0,0,0,0
UTSA,2013,0,NIT,0,0,0,0,0,0
UTSA,2014,0,NIT,0,0,0,0,0,0
UTSA,2015,0,NIT,0,0,0,0,0,0
UTSA,2016,0,NIT,0,0,0,0,0,0
UTSA,2017,0,NIT,0,0,0,0,0,0
UTSA,2018,0,NIT,0,0,0,1,0,0
UTSA,2019,0,NIT,1,0,0,0,0,0
UTSA,2020,0,NIT,0,0,0,4,0,0
UTSA,2021,0,NIT,4,0,0,0,0,0
Utah,2013,0,NIT,0,0,0,2,1,0
Utah,2014,0,NIT,2,1,0,2,0,0
Utah,2015,0,NIT,2,0,0,2,1,0
Utah,2016,12,S16,2,1,0,2,0,0
Utah,2017,14,R32,2,0,0,4,1,0
Utah,2018,0,NIT,4,1,0,4,1,0
Utah,2019,0,NIT,4,1,0,4,2,0
Utah,2020,0,NIT,4,2,0,3,1,0
Utah,2021,0,NIT,3,1,0,3,1,0
Utah St.,2013,0,NIT,0,0,0,0,0,0
Utah St.,2014,0,NIT,0,0,0,0,0,0
Utah St.,2015,0,NIT,0,0,0,1,0,0
Utah St.,2016,0,NIT,1,0,0,1,0,0
Utah St.,2017,0,NIT,1,0,0,3,0,0
Utah St.,2018,0,NIT,3,0,0,2,0,0
Utah St.,2019,0,NIT,2,0,0,0,0,0
Utah St.,2020,9,R64,0,0,0,4,0,0
Utah St.,2021,7,R64,4,0,0,1,0,0
Utah Valley,2013,0,NIT,0,0,0,0,0,0
Utah Valley,2014,0,NIT,0,0,0,0,0,0
Utah Valley,2015,0,NIT,0,0,0,0,0,0
Utah Valley,2016,0,NIT,0,0,0,0,0,0
Utah Valley,2017,0,NIT,0,0,0,0,0,0
Utah Valley,2018,0,NIT,0,0,0,1,0,0
Utah Valley,2019,0,NIT,1,0,0,0,0,0
Utah Valley,2020,0,NIT,0,0,0,0,0,0
Utah Valley,2021,0,NIT,0,0,0,0,0,0
VCU,2013,5,R32,0,0,0,2,1,0
VCU,2014,12,R32,2,1,0,4,0,0
VCU,2015,12,R64,4,0,0,1,3,0
VCU,2016,10,R64,1,3,0,4,0,0
VCU,2017,7,R32,4,0,0,2,1,0
VCU,2018,7,R64,2,1,0,4,0,0
VCU,2019,0,NIT,4,0,0,2,0,0
VCU,2020,9,R64,2,0,0,2,1,0
VCU,2021,0,NIT,2,1,0,4,0,0
VMI,2013,0,NIT,0,0,0,0,0,0
VMI,2014,0,NIT,0,0,0,0,0,0
VMI,2015,0,NIT,0,0,0,0,0,0
VMI,2016,0,NIT,0,0,0,0,0,0
VMI,2017,0,NIT,0,0,0,0,0,0
VMI,2018,0,NIT,0,0,0,0,0,0
VMI,2019,0,NIT,0,0,0,0,0,0
VMI,2020,0,NIT,0,0,0,0,0,0
VMI,2021,0,NIT,0,0,0,0,0,0
Valparaiso,2013,0,NIT,0,0,0,0,0,0
Valparaiso,2014,3,R64,0,0,0,1,0,0
Valparaiso,2015,0,NIT,1,0,0,0,0,0
Valparaiso,2016,4,R64,0,0,0,1,0,0
Valparaiso,2017,0,NIT,1,0,0,0,0,0
Valparaiso,2018,0,NIT,0,0,0,0,0,0
Valparaiso,2019,0,NIT,0,0,0,0,0,0
Valparaiso,2020,0,NIT,0,0,0,0,0,0
Valparaiso,2021,0,NIT,0,0,0,0,0,0
Vanderbilt,2013,12,R32,1,2,0,3,0,0
Vanderbilt,2014,0,NIT,3,0,0,0,1,0
Vanderbilt,2015,0,NIT,0,1,0,1,4,0
Vanderbilt,2016,0,NIT,1,4,0,3,1,0
Vanderbilt,2017,6,R64,3,1,0,1,1,0
Vanderbilt,2018,8,R64,1,1,0,2,1,0
Vanderbilt,2019,0,NIT,2,1,0,0,1,2
Vanderbilt,2020,0,NIT,0,1,2,4,0,0
Vanderbilt,2021,0,NIT,4,0,0,3,0,0
Vermont,2013,1,R64,0,0,0,0,0,0
Vermont,2014,0,NIT,0,0,0,0,0,0
Vermont,2015,0,NIT,0,0,0,0,0,0
Vermont,2016,0,NIT,0,0,0,0,0,0
Vermont,2017,0,NIT,0,0,0,1,0,0
Vermont,2018,4,R64,1,0,0,0,0,0
Vermont,2019,0,NIT,0,0,0,1,0,0
Vermont,2020,4,R64,1,0,0,1,0,0
Vermont,2021,4,R64,1,0,0,0,0,0
Villanova,2013,0,NIT,2,2,0,1,2,0
Villanova,2014,8,R64,1,2,0,0,2,0
Villanova,2015,15,R32,0,2,0,0,2,0
Villanova,2016,16,R32,0,2,0,1,1,1
Villanova,2017,15,CHMP,1,1,1,1,0,1
Villanova,2018,16,R32,1,0,1,1,2,0
Villanova,2019,16,CHMP,1,2,0,1,2,1
Villanova,2020,11,R32,1,2,1,1,2,2
Villanova,2021,14,S16,1,2,2,0,1,0
Virginia,2013,7,R64,1,2,0,2,3,0
Virginia,2014,0,NIT,2,3,0,0,2,0
Virginia,2015,16,S16,0,2,0,3,1,0
Virginia,2016,15,R32,3,1,0,1,1,0
Virginia,2017,16,E8,1,1,0,0,4,0
Virginia,2018,12,R32,0,4,0,2,0,0
Virginia,2019,16,R64,2,0,0,2,1,0
Virginia,2020,16,CHMP,2,1,0,2,2,0
Virginia,2021,11,R32,2,2,0,1,2,0
Virginia Tech,2013,0,NIT,2,2,1,1,0,0
Virginia Tech,2014,0,NIT,1,0,0,2,0,0
Virginia Tech,2015,0,NIT,2,0,0,4,2,0
Virginia Tech,2016,0,NIT,4,2,0,2,3,0
Virginia Tech,2017,0,NIT,2,3,0,3,0,0
Virginia Tech,2018,8,R64,3,0,0,1,2,0
Virginia Tech,2019,9,R64,1,2,0,2,1,0
Virginia Tech,2020,13,S16,2,1,0,3,1,0
Virginia Tech,2021,0,NIT,3,1,0,1,2,0
Wagner,2013,0,NIT,0,0,0,0,0,0
Wagner,2014,0,NIT,0,0,0,0,0,0
Wagner,2015,0,NIT,0,0,0,0,0,0
Wagner,2016,0,NIT,0,0,0,0,0,0
Wagner,2017,0,NIT,0,0,0,0,0,0
Wagner,2018,0,NIT,0,0,0,0,0,0
Wagner,2019,0,NIT,0,0,0,0,0,0
Wagner,2020,0,NIT,0,0,0,0,0,0
Wagner,2021,0,NIT,0,0,0,0,0,0
Wake Forest,2013,0,NIT,3,0,0,5,2,0
Wake Forest,2014,0,NIT,5,2,0,1,1,0
Wake Forest,2015,0,NIT,1,1,0,2,0,0
Wake Forest,2016,0,NIT,2,0,0,1,2,0
Wake Forest,2017,0,NIT,1,2,0,4,0,0
Wake Forest,2018,6,R64,4,0,0,2,1,0
Wake Forest,2019,0,NIT,2,1,0,4,1,1
Wake Forest,2020,0,NIT,4,1,1,4,0,0
Wake Forest,2021,0,NIT,4,0,0,2,1,0
Washington,2013,0,NIT,4,0,1,0,0,0
Washington,2014,0,NIT,0,0,0,1,2,0
Washington,2015,0,NIT,1,2,0,2,0,0
Washington,2016,0,NIT,2,0,0,3,5,0
Washington,2017,0,NIT,3,5,0,2,0,1
Washington,2018,0,NIT,2,0,1,1,2,0
Washington,2019,0,NIT,1,2,0,4,1,0
Washington,2020,8,R32,4,1,0,1,1,2
Washington,2021,0,NIT,1,1,2,1,0,0
Washington St.,2013,0,NIT,3,0,0,1,1,0
Washington St.,2014,0,NIT,1,1,0,2,0,0
Washington St.,2015,0,NIT,2,0,0,2,0,0
Washington St.,2016,0,NIT,2,0,0,3,0,0
Washington St.,2017,0,NIT,3,0,0,3,0,0
Washington St.,2018,0,NIT,3,0,0,1,0,0
Washington St.,2019,0,NIT,1,0,0,1,0,0
Washington St.,2020,0,NIT,1,0,0,2,0,0
Washington St.,2021,0,NIT,2,0,0,5,1,0
Weber St.,2013,0,NIT,0,0,0,0,0,0
Weber St.,2014,0,NIT,0,0,0,0,0,0
Weber St.,2015,1,R64,0,0,0,0,0,0
Weber St.,2016,0,NIT,0,0,0,1,0,0
Weber St.,2017,2,R64,1,0,0,1,0,0
Weber St.,2018,0,NIT,1,0,0,1,0,0
Weber St.,2019,0,NIT,1,0,0,3,0,0
Weber St.,2020,0,NIT,3,0,0,0,0,0
Weber St.,2021,0,NIT,0,0,0,0,0,0
West Virginia,2013,7,R64,7,1,0,2,1,0
West Virginia,2014,0,NIT,2,1,0,5,2,0
West Virginia,2015,0,NIT,5,2,0,4,0,0
West Virginia,2016,12,S16,4,0,0,1,2,0
West Virginia,2017,14,R64,1,2,0,3,0,0
West Virginia,2018,13,S16,3,0,0,4,0,0
West Virginia,2019,12,S16,4,0,0,4,2,0
West Virginia,2020,0,NIT,4,2,0,3,2,0
West Virginia,2021,10,R32,3,2,0,2,1,0
Western Carolina,2013,0,NIT,0,0,0,0,0,0
Western Carolina,2014,0,NIT,0,0,0,0,0,0
Western Carolina,2015,0,NIT,0,0,0,0,0,0
Western Carolina,2016,0,NIT,0,0,0,0,0,0
Western Carolina,2017,0,NIT,0,0,0,0,0,0
Western Carolina,2018,0,NIT,0,0,0,0,0,0
Western Carolina,2019,0,NIT,0,0,0,0,0,0
Western Carolina,2020,0,NIT,0,0,0,0,0,0
Western Carolina,2021,0,NIT,0,0,0,0,0,0
Western Illinois,2013,0,NIT,0,0,0,0,0,0
Western Illinois,2014,0,NIT,0,0,0,0,0,0
Western Illinois,2015,0,NIT,0,0,0,0,0,0
Western Illinois,2016,0,NIT,0,0,0,0,0,0
Western Illinois,2017,0,NIT,0,0,0,0,0,0
Western Illinois,2018,0,NIT,0,0,0,0,0,0
Western Illinois,2019,0,NIT,0,0,0,0,0,0
Western Illinois,2020,0,NIT,0,0,0,0,0,0
Western Illinois,2021,0,NIT,0,0,0,1,0,0
Western Kentucky,2013,1,R64,5,1,0,0,0,0
Western Kentucky,2014,1,R64,0,0,0,0,0,0
Western Kentucky,2015,0,NIT,0,0,0,4,0,0
Western Kentucky,2016,0,NIT,4,0,0,3,0,0
Western Kentucky,2017,0,NIT,3,0,0,0,0,0
Western Kentucky,2018,0,NIT,0,0,0,2,1,1
Western Kentucky,2019,0,NIT,2,1,1,1,1,1
Western Kentucky,2020,0,NIT,1,1,1,3,0,0
Western Kentucky,2021,0,NIT,3,0,0,1,0,0
Western Michigan,2013,0,NIT,0,0,0,0,0,0
Western Michigan,2014,0,NIT,0,0,0,0,0,0
